Leo_Base.jpg,Noizybutpurple,Leo
Rina_Base.jpg,Noizybutpurple,Rina
Niel_Base.jpg,Noizybutpurple,Niel
Root_Base.jpg,Noizybutpurple,Root
Limow_Base.jpg,Noizybutpurple,Limow
